Nx_nodes= 41, Ny_nodes= 41
X	Y	U	V	P
1.250000e-01	6.000000e-01	3.356225e-02	3.109867e-01	-3.210690e-02
1.500000e-01	6.000000e-01	3.681807e-02	3.238408e-01	-3.635504e-02
1.750000e-01	6.000000e-01	3.955432e-02	3.267447e-01	-4.137340e-02
2.000000e-01	6.000000e-01	4.164773e-02	3.202106e-01	-4.692929e-02
2.250000e-01	6.000000e-01	4.298018e-02	3.055833e-01	-5.274683e-02
2.500000e-01	6.000000e-01	4.355085e-02	2.849592e-01	-5.855842e-02
2.750000e-01	6.000000e-01	4.347734e-02	2.606564e-01	-6.414807e-02
3.000000e-01	6.000000e-01	4.294388e-02	2.346830e-01	-6.936990e-02
3.250000e-01	6.000000e-01	4.213435e-02	2.084308e-01	-7.414218e-02
3.500000e-01	6.000000e-01	4.118011e-02	1.826379e-01	-7.842751e-02
3.750000e-01	6.000000e-01	4.013809e-02	1.575368e-01	-8.221119e-02
4.000000e-01	6.000000e-01	3.899726e-02	1.330658e-01	-8.548539e-02
4.250000e-01	6.000000e-01	3.770066e-02	1.090478e-01	-8.824107e-02
4.500000e-01	6.000000e-01	3.617014e-02	8.530148e-02	-9.046593e-02
4.750000e-01	6.000000e-01	3.432565e-02	6.168696e-02	-9.214602e-02
5.000000e-01	6.000000e-01	3.209666e-02	3.810974e-02	-9.326850e-02
5.250000e-01	6.000000e-01	2.942691e-02	1.450579e-02	-9.382416e-02
5.500000e-01	6.000000e-01	2.627509e-02	-9.176520e-03	-9.380933e-02
5.750000e-01	6.000000e-01	2.261375e-02	-3.298967e-02	-9.322687e-02
6.000000e-01	6.000000e-01	1.842825e-02	-5.699217e-02	-9.208685e-02
6.250000e-01	6.000000e-01	1.371657e-02	-8.124426e-02	-9.040706e-02
6.500000e-01	6.000000e-01	8.490649e-03	-1.057935e-01	-8.821413e-02
6.750000e-01	6.000000e-01	2.779166e-03	-1.306503e-01	-8.554525e-02
7.000000e-01	6.000000e-01	-3.369682e-03	-1.557601e-01	-8.245100e-02
7.250000e-01	6.000000e-01	-9.890634e-03	-1.809915e-01	-7.899850e-02
7.500000e-01	6.000000e-01	-1.672393e-02	-2.062035e-01	-7.527296e-02
7.750000e-01	6.000000e-01	-2.388843e-02	-2.315313e-01	-7.137302e-02
8.000000e-01	6.000000e-01	-3.163793e-02	-2.581121e-01	-6.739247e-02
8.250000e-01	6.000000e-01	-4.063930e-02	-2.892522e-01	-6.338270e-02
8.500000e-01	6.000000e-01	-5.179853e-02	-3.308975e-01	-5.930717e-02
8.750000e-01	6.000000e-01	-6.505176e-02	-3.883677e-01	-5.504079e-02
9.000000e-01	6.000000e-01	-7.712631e-02	-4.564748e-01	-5.051547e-02
9.250000e-01	6.000000e-01	-8.012927e-02	-5.047203e-01	-4.607518e-02
9.500000e-01	6.000000e-01	-6.393322e-02	-4.672358e-01	-4.275782e-02
9.750000e-01	6.000000e-01	-2.655736e-02	-2.734852e-01	-4.168049e-02
1.000000e+00	6.000000e-01	0.000000e+00	-6.524139e-02	-4.159873e-02
0.000000e+00	6.250000e-01	0.000000e+00	2.590377e-02	-2.545806e-02
2.500000e-02	6.250000e-01	6.845091e-03	9.910456e-02	-2.523625e-02
5.000000e-02	6.250000e-01	1.880693e-02	1.822717e-01	-2.553181e-02
7.500000e-02	6.250000e-01	2.973272e-02	2.420913e-01	-2.667581e-02
1.000000e-01	6.250000e-01	3.811929e-02	2.814204e-01	-2.879587e-02
1.250000e-01	6.250000e-01	4.469344e-02	3.061662e-01	-3.189583e-02
1.500000e-01	6.250000e-01	5.023555e-02	3.197885e-01	-3.590394e-02
1.750000e-01	6.250000e-01	5.496607e-02	3.234285e-01	-4.068100e-02
2.000000e-01	6.250000e-01	5.877551e-02	3.177519e-01	-4.601867e-02
2.250000e-01	6.250000e-01	6.153775e-02	3.040385e-01	-5.166308e-02
2.500000e-01	6.250000e-01	6.325912e-02	2.842533e-01	-5.735860e-02
2.750000e-01	6.250000e-01	6.409007e-02	2.606106e-01	-6.288913e-02
3.000000e-01	6.250000e-01	6.426537e-02	2.350821e-01	-6.809943e-02
3.250000e-01	6.250000e-01	6.402344e-02	2.090896e-01	-7.289416e-02
3.500000e-01	6.250000e-01	6.354242e-02	1.834425e-01	-7.722239e-02
3.750000e-01	6.250000e-01	6.291153e-02	1.584541e-01	-8.105857e-02
4.000000e-01	6.250000e-01	6.213612e-02	1.341272e-01	-8.438726e-02
4.250000e-01	6.250000e-01	6.116227e-02	1.103239e-01	-8.719442e-02
4.500000e-01	6.250000e-01	5.990595e-02	8.687699e-02	-8.946452e-02
4.750000e-01	6.250000e-01	5.827674e-02	6.364346e-02	-9.118122e-02
5.000000e-01	6.250000e-01	5.619262e-02	4.051642e-02	-9.232970e-02
5.250000e-01	6.250000e-01	5.358663e-02	1.741632e-02	-9.289901e-02
5.500000e-01	6.250000e-01	5.040811e-02	-5.723699e-03	-9.288393e-02
5.750000e-01	6.250000e-01	4.662131e-02	-2.896979e-02	-9.228615e-02
6.000000e-01	6.250000e-01	4.220324e-02	-5.239280e-02	-9.111509e-02
6.250000e-01	6.250000e-01	3.714211e-02	-7.606517e-02	-8.938867e-02
6.500000e-01	6.250000e-01	3.143712e-02	-1.000480e-01	-8.713448e-02
6.750000e-01	6.250000e-01	2.510014e-02	-1.243683e-01	-8.439190e-02
7.000000e-01	6.250000e-01	1.815910e-02	-1.489897e-01	-8.121510e-02
7.250000e-01	6.250000e-01	1.066046e-02	-1.737927e-01	-7.767678e-02
7.500000e-01	6.250000e-01	2.660853e-03	-1.986118e-01	-7.387068e-02
7.750000e-01	6.250000e-01	-5.817662e-03	-2.234568e-01	-6.990913e-02
8.000000e-01	6.250000e-01	-1.491288e-02	-2.491655e-01	-6.590797e-02
8.250000e-01	6.250000e-01	-2.512970e-02	-2.786737e-01	-6.195197e-02
8.500000e-01	6.250000e-01	-3.736450e-02	-3.181175e-01	-5.804656e-02
8.750000e-01	6.250000e-01	-5.201249e-02	-3.746833e-01	-5.409897e-02
9.000000e-01	6.250000e-01	-6.671206e-02	-4.470915e-01	-5.002218e-02
9.250000e-01	6.250000e-01	-7.421500e-02	-5.087326e-01	-4.604125e-02
9.500000e-01	6.250000e-01	-6.362428e-02	-4.917728e-01	-4.300282e-02
9.750000e-01	6.250000e-01	-2.965986e-02	-3.053817e-01	-4.193644e-02
1.000000e+00	6.250000e-01	0.000000e+00	-7.927854e-02	-4.186197e-02
0.000000e+00	6.500000e-01	0.000000e+00	2.242704e-02	-2.565462e-02
2.500000e-02	6.500000e-01	6.901657e-03	8.918543e-02	-2.538961e-02
5.000000e-02	6.500000e-01	2.040875e-02	1.696466e-01	-2.556952e-02
7.500000e-02	6.500000e-01	3.402321e-02	2.309739e-01	-2.652693e-02
1.000000e-01	6.500000e-01	4.531218e-02	2.725385e-01	-2.840720e-02
1.250000e-01	6.500000e-01	5.452450e-02	2.988737e-01	-3.123089e-02
1.500000e-01	6.500000e-01	6.238454e-02	3.135721e-01	-3.494167e-02
1.750000e-01	6.500000e-01	6.918223e-02	3.182093e-01	-3.942288e-02
2.000000e-01	6.500000e-01	7.484194e-02	3.136439e-01	-4.449510e-02
2.250000e-01	6.500000e-01	7.922821e-02	3.011051e-01	-4.993047e-02
2.500000e-01	6.500000e-01	8.233225e-02	2.824126e-01	-5.548792e-02
2.750000e-01	6.500000e-01	8.430691e-02	2.596560e-01	-6.095151e-02
3.000000e-01	6.500000e-01	8.541014e-02	2.347554e-01	-6.615486e-02
3.250000e-01	6.500000e-01	8.591759e-02	2.091594e-01	-7.098583e-02
3.500000e-01	6.500000e-01	8.604862e-02	1.837551e-01	-7.537646e-02
3.750000e-01	6.500000e-01	8.592870e-02	1.589480e-01	-7.928716e-02
4.000000e-01	6.500000e-01	8.558885e-02	1.348194e-01	-8.269240e-02
4.250000e-01	6.500000e-01	8.498867e-02	1.112818e-01	-8.557150e-02
4.500000e-01	6.500000e-01	8.404710e-02	8.819036e-02	-8.790464e-02
4.750000e-01	6.500000e-01	8.266931e-02	6.540311e-02	-8.967253e-02
5.000000e-01	6.500000e-01	8.076480e-02	4.280218e-02	-9.085802e-02
5.250000e-01	6.500000e-01	7.825655e-02	2.029221e-02	-9.144812e-02
5.500000e-01	6.500000e-01	7.508370e-02	-2.209645e-03	-9.143580e-02
5.750000e-01	6.500000e-01	7.120043e-02	-2.478354e-02	-9.082127e-02
6.000000e-01	6.500000e-01	6.657330e-02	-4.751195e-02	-8.961299e-02
6.250000e-01	6.500000e-01	6.117858e-02	-7.047733e-02	-8.782866e-02
6.500000e-01	6.500000e-01	5.500069e-02	-9.375085e-02	-8.549670e-02
6.750000e-01	6.500000e-01	4.803269e-02	-1.173718e-01	-8.265856e-02
7.000000e-01	6.500000e-01	4.027958e-02	-1.413201e-01	-7.937213e-02
7.250000e-01	6.500000e-01	3.176351e-02	-1.654931e-01	-7.571581e-02
7.500000e-01	6.500000e-01	2.252544e-02	-1.897254e-01	-7.179180e-02
7.750000e-01	6.500000e-01	1.260436e-02	-2.139579e-01	-6.772483e-02
8.000000e-01	6.500000e-01	1.950106e-03	-2.388007e-01	-6.364962e-02
8.250000e-01	6.500000e-01	-9.774850e-03	-2.668015e-01	-5.967901e-02
8.500000e-01	6.500000e-01	-2.335963e-02	-3.040158e-01	-5.585503e-02
8.750000e-01	6.500000e-01	-3.949054e-02	-3.590216e-01	-5.211747e-02
9.000000e-01	6.500000e-01	-5.664651e-02	-4.342739e-01	-4.837420e-02
9.250000e-01	6.500000e-01	-6.836566e-02	-5.078100e-01	-4.476033e-02
9.500000e-01	6.500000e-01	-6.324625e-02	-5.117934e-01	-4.195297e-02
9.750000e-01	6.500000e-01	-3.288485e-02	-3.371109e-01	-4.087659e-02
1.000000e+00	6.500000e-01	0.000000e+00	-9.490125e-02	-4.083985e-02
0.000000e+00	6.750000e-01	0.000000e+00	1.900242e-02	-2.557918e-02
2.500000e-02	6.750000e-01	6.661500e-03	7.869655e-02	-2.527233e-02
5.000000e-02	6.750000e-01	2.107217e-02	1.551512e-01	-2.534030e-02
7.500000e-02	6.750000e-01	3.691271e-02	2.171894e-01	-2.609019e-02
1.000000e-01	6.750000e-01	5.091595e-02	2.609212e-01	-2.768548e-02
1.250000e-01	6.750000e-01	6.273433e-02	2.890965e-01	-3.017231e-02
1.500000e-01	6.750000e-01	7.294495e-02	3.051341e-01	-3.351945e-02
1.750000e-01	6.750000e-01	8.189256e-02	3.109750e-01	-3.763974e-02
2.000000e-01	6.750000e-01	8.955137e-02	3.077103e-01	-4.238798e-02
2.250000e-01	6.750000e-01	9.577974e-02	2.965530e-01	-4.756704e-02
2.500000e-01	6.750000e-01	1.005348e-01	2.791797e-01	-5.295386e-02
2.750000e-01	6.750000e-01	1.039402e-01	2.575380e-01	-5.833417e-02
3.000000e-01	6.750000e-01	1.062456e-01	2.334767e-01	-6.352949e-02
3.250000e-01	6.750000e-01	1.077409e-01	2.084563e-01	-6.840809e-02
3.500000e-01	6.750000e-01	1.086754e-01	1.834364e-01	-7.288122e-02
3.750000e-01	6.750000e-01	1.092108e-01	1.589184e-01	-7.689138e-02
4.000000e-01	6.750000e-01	1.094108e-01	1.350714e-01	-8.039965e-02
4.250000e-01	6.750000e-01	1.092593e-01	1.118693e-01	-8.337627e-02
4.500000e-01	6.750000e-01	1.086884e-01	8.919951e-02	-8.579548e-02
4.750000e-01	6.750000e-01	1.076071e-01	6.692844e-02	-8.763406e-02
5.000000e-01	6.750000e-01	1.059218e-01	4.493140e-02	-8.887196e-02
5.250000e-01	6.750000e-01	1.035480e-01	2.309923e-02	-8.949381e-02
5.500000e-01	6.750000e-01	1.004148e-01	1.333876e-03	-8.949050e-02
5.750000e-01	6.750000e-01	9.646508e-02	-2.045824e-02	-8.886051e-02
6.000000e-01	6.750000e-01	9.165290e-02	-4.237006e-02	-8.761107e-02
6.250000e-01	6.750000e-01	8.593999e-02	-6.449188e-02	-8.575940e-02
6.500000e-01	6.750000e-01	7.929346e-02	-8.690163e-02	-8.333452e-02
6.750000e-01	6.750000e-01	7.168541e-02	-1.096469e-01	-8.037987e-02
7.000000e-01	6.750000e-01	6.309595e-02	-1.327204e-01	-7.695712e-02
7.250000e-01	6.750000e-01	5.352022e-02	-1.560387e-01	-7.315054e-02
7.500000e-01	6.750000e-01	4.297697e-02	-1.794530e-01	-6.907074e-02
7.750000e-01	6.750000e-01	3.150677e-02	-2.028821e-01	-6.485417e-02
8.000000e-01	6.750000e-01	1.912233e-02	-2.267874e-01	-6.065194e-02
8.250000e-01	6.750000e-01	5.643990e-03	-2.533654e-01	-5.660006e-02
8.500000e-01	6.750000e-01	-9.545157e-03	-2.884035e-01	-5.277070e-02
8.750000e-01	6.750000e-01	-2.726882e-02	-3.413984e-01	-4.913214e-02
9.000000e-01	6.750000e-01	-4.675277e-02	-4.182186e-01	-4.559200e-02
9.250000e-01	6.750000e-01	-6.244564e-02	-5.021353e-01	-4.221532e-02
9.500000e-01	6.750000e-01	-6.270592e-02	-5.272567e-01	-3.953678e-02
9.750000e-01	6.750000e-01	-3.616471e-02	-3.686299e-01	-3.838755e-02
1.000000e+00	6.750000e-01	0.000000e+00	-1.121634e-01	-3.841053e-02
0.000000e+00	7.000000e-01	0.000000e+00	1.576555e-02	-2.529163e-02
2.500000e-02	7.000000e-01	6.179738e-03	6.811342e-02	-2.494662e-02
5.000000e-02	7.000000e-01	2.079956e-02	1.393959e-01	-2.491192e-02
7.500000e-02	7.000000e-01	3.824098e-02	2.011310e-01	-2.544004e-02
1.000000e-01	7.000000e-01	5.463457e-02	2.467183e-01	-2.670702e-02
1.250000e-01	7.000000e-01	6.896263e-02	2.768466e-01	-2.879163e-02
1.500000e-01	7.000000e-01	8.154112e-02	2.944164e-01	-3.169963e-02
1.750000e-01	7.000000e-01	9.272327e-02	3.016059e-01	-3.538296e-02
2.000000e-01	7.000000e-01	1.025364e-01	2.997604e-01	-3.973728e-02
2.250000e-01	7.000000e-01	1.108387e-01	2.901258e-01	-4.460137e-02
2.500000e-01	7.000000e-01	1.175402e-01	2.742566e-01	-4.977429e-02
2.750000e-01	7.000000e-01	1.227064e-01	2.539498e-01	-5.504576e-02
3.000000e-01	7.000000e-01	1.265453e-01	2.309594e-01	-6.022521e-02
3.250000e-01	7.000000e-01	1.293324e-01	2.067342e-01	-6.515910e-02
3.500000e-01	7.000000e-01	1.313290e-01	1.822897e-01	-6.973409e-02
3.750000e-01	7.000000e-01	1.327258e-01	1.582168e-01	-7.387051e-02
4.000000e-01	7.000000e-01	1.336224e-01	1.347748e-01	-7.751204e-02
4.250000e-01	7.000000e-01	1.340347e-01	1.120078e-01	-8.061658e-02
4.500000e-01	7.000000e-01	1.339190e-01	8.984553e-02	-8.315017e-02
4.750000e-01	7.000000e-01	1.331979e-01	6.817221e-02	-8.508419e-02
5.000000e-01	7.000000e-01	1.317820e-01	4.686348e-02	-8.639483e-02
5.250000e-01	7.000000e-01	1.295842e-01	2.580105e-02	-8.706390e-02
5.500000e-01	7.000000e-01	1.265259e-01	4.874650e-03	-8.707997e-02
5.750000e-01	7.000000e-01	1.225389e-01	-1.602059e-02	-8.643959e-02
6.000000e-01	7.000000e-01	1.175631e-01	-3.698605e-02	-8.514859e-02
6.250000e-01	7.000000e-01	1.115435e-01	-5.811732e-02	-8.322355e-02
6.500000e-01	7.000000e-01	1.044276e-01	-7.949593e-02	-8.069393e-02
6.750000e-01	7.000000e-01	9.616459e-02	-1.011742e-01	-7.760505e-02
7.000000e-01	7.000000e-01	8.670826e-02	-1.231550e-01	-7.402228e-02
7.250000e-01	7.000000e-01	7.602597e-02	-1.453746e-01	-7.003579e-02
7.500000e-01	7.000000e-01	6.411231e-02	-1.677128e-01	-6.576452e-02
7.750000e-01	7.000000e-01	5.100200e-02	-1.901044e-01	-6.135589e-02
8.000000e-01	7.000000e-01	3.675317e-02	-2.129394e-01	-5.697527e-02
8.250000e-01	7.000000e-01	2.132846e-02	-2.381359e-01	-5.277738e-02
8.500000e-01	7.000000e-01	4.321003e-03	-2.711053e-01	-4.885779e-02
8.750000e-01	7.000000e-01	-1.509634e-02	-3.218167e-01	-4.520662e-02
9.000000e-01	7.000000e-01	-3.678499e-02	-3.991001e-01	-4.172973e-02
9.250000e-01	7.000000e-01	-5.621656e-02	-4.918600e-01	-3.843251e-02
9.500000e-01	7.000000e-01	-6.179726e-02	-5.380784e-01	-3.573361e-02
9.750000e-01	7.000000e-01	-3.935718e-02	-3.998192e-01	-3.440685e-02
1.000000e+00	7.000000e-01	0.000000e+00	-1.310660e-01	-3.450024e-02
0.000000e+00	7.250000e-01	0.000000e+00	1.282237e-02	-2.485198e-02
2.500000e-02	7.250000e-01	5.514372e-03	5.789647e-02	-2.447415e-02
5.000000e-02	7.250000e-01	1.964634e-02	1.230897e-01	-2.435098e-02
7.500000e-02	7.250000e-01	3.790173e-02	1.833545e-01	-2.465105e-02
1.000000e-01	7.250000e-01	5.618283e-02	2.302002e-01	-2.555085e-02
1.250000e-01	7.250000e-01	7.281570e-02	2.621910e-01	-2.716546e-02
1.500000e-01	7.250000e-01	8.773900e-02	2.813751e-01	-2.955118e-02
1.750000e-01	7.250000e-01	1.012326e-01	2.899820e-01	-3.271194e-02
2.000000e-01	7.250000e-01	1.133554e-01	2.895977e-01	-3.659283e-02
2.250000e-01	7.250000e-01	1.239675e-01	2.815525e-01	-4.107406e-02
2.500000e-01	7.250000e-01	1.329251e-01	2.673156e-01	-4.598090e-02
2.750000e-01	7.250000e-01	1.402131e-01	2.485369e-01	-5.110968e-02
3.000000e-01	7.250000e-01	1.459658e-01	2.268549e-01	-5.625848e-02
3.250000e-01	7.250000e-01	1.504128e-01	2.036768e-01	-6.125043e-02
3.500000e-01	7.250000e-01	1.538026e-01	1.800470e-01	-6.594431e-02
3.750000e-01	7.250000e-01	1.563408e-01	1.566289e-01	-7.023391e-02
4.000000e-01	7.250000e-01	1.581582e-01	1.337661e-01	-7.404113e-02
4.250000e-01	7.250000e-01	1.593069e-01	1.115760e-01	-7.730774e-02
4.500000e-01	7.250000e-01	1.597752e-01	9.003925e-02	-7.998865e-02
4.750000e-01	7.250000e-01	1.595092e-01	6.906790e-02	-8.204787e-02
5.000000e-01	7.250000e-01	1.584330e-01	4.854717e-02	-8.345672e-02
5.250000e-01	7.250000e-01	1.564637e-01	2.835704e-02	-8.419353e-02
5.500000e-01	7.250000e-01	1.535194e-01	8.380558e-03	-8.424430e-02
5.750000e-01	7.250000e-01	1.495228e-01	-1.149431e-02	-8.360356e-02
6.000000e-01	7.250000e-01	1.444003e-01	-3.137390e-02	-8.227572e-02
6.250000e-01	7.250000e-01	1.380792e-01	-5.135599e-02	-8.027665e-02
6.500000e-01	7.250000e-01	1.304862e-01	-7.152252e-02	-7.763614e-02
6.750000e-01	7.250000e-01	1.215464e-01	-9.192759e-02	-7.440126e-02
7.000000e-01	7.250000e-01	1.111872e-01	-1.125823e-01	-7.064091e-02
7.250000e-01	7.250000e-01	9.934926e-02	-1.334436e-01	-6.645081e-02
7.500000e-01	7.250000e-01	8.600461e-02	-1.544303e-01	-6.195764e-02
7.750000e-01	7.250000e-01	7.118150e-02	-1.755247e-01	-5.731866e-02
8.000000e-01	7.250000e-01	5.497416e-02	-1.971159e-01	-5.271105e-02
8.250000e-01	7.250000e-01	3.747110e-02	-2.209358e-01	-4.830365e-02
8.500000e-01	7.250000e-01	1.849103e-02	-2.519817e-01	-4.420865e-02
8.750000e-01	7.250000e-01	-2.687083e-03	-3.002958e-01	-4.043013e-02
9.000000e-01	7.250000e-01	-2.643586e-02	-3.771022e-01	-3.686654e-02
9.250000e-01	7.250000e-01	-4.935031e-02	-4.771270e-01	-3.346615e-02
9.500000e-01	7.250000e-01	-6.021408e-02	-5.441211e-01	-3.055456e-02
9.750000e-01	7.250000e-01	-4.225112e-02	-4.304301e-01	-2.890395e-02
1.000000e+00	7.250000e-01	0.000000e+00	-1.515206e-01	-2.906390e-02
0.000000e+00	7.500000e-01	0.000000e+00	1.025051e-02	-2.431472e-02
2.500000e-02	7.500000e-01	4.714557e-03	4.846581e-02	-2.391056e-02
5.000000e-02	7.500000e-01	1.770440e-02	1.070075e-01	-2.371661e-02
7.500000e-02	7.500000e-01	3.585221e-02	1.645937e-01	-2.379000e-02
1.000000e-01	7.500000e-01	5.530744e-02	2.118040e-01	-2.429003e-02
1.250000e-01	7.500000e-01	7.388204e-02	2.452907e-01	-2.536760e-02
1.500000e-01	7.500000e-01	9.105230e-02	2.660003e-01	-2.714367e-02
1.750000e-01	7.500000e-01	1.069126e-01	2.759908e-01	-2.969042e-02
2.000000e-01	7.500000e-01	1.214962e-01	2.770273e-01	-3.301319e-02
2.250000e-01	7.500000e-01	1.346505e-01	2.705586e-01	-3.703928e-02
2.500000e-01	7.500000e-01	1.461735e-01	2.580139e-01	-4.162333e-02
2.750000e-01	7.500000e-01	1.559554e-01	2.409123e-01	-4.657043e-02
3.000000e-01	7.500000e-01	1.640313e-01	2.207632e-01	-5.166826e-02
3.250000e-01	7.500000e-01	1.705545e-01	1.989010e-01	-5.671594e-02
3.500000e-01	7.500000e-01	1.757326e-01	1.763652e-01	-6.154185e-02
3.750000e-01	7.500000e-01	1.797650e-01	1.538647e-01	-6.600951e-02
4.000000e-01	7.500000e-01	1.828015e-01	1.318121e-01	-7.001478e-02
4.250000e-01	7.500000e-01	1.849273e-01	1.103939e-01	-7.347924e-02
4.500000e-01	7.500000e-01	1.861664e-01	8.964598e-02	-7.634344e-02
4.750000e-01	7.500000e-01	1.864956e-01	6.951680e-02	-7.856167e-02
5.000000e-01	7.500000e-01	1.858614e-01	4.991109e-02	-8.009884e-02
5.250000e-01	7.500000e-01	1.841929e-01	3.071640e-02	-8.092910e-02
5.500000e-01	7.500000e-01	1.814118e-01	1.181686e-02	-8.103550e-02
5.750000e-01	7.500000e-01	1.774361e-01	-6.900400e-03	-8.041057e-02
6.000000e-01	7.500000e-01	1.721814e-01	-2.554172e-02	-7.905734e-02
6.250000e-01	7.500000e-01	1.655592e-01	-4.420290e-02	-7.699107e-02
6.500000e-01	7.500000e-01	1.574762e-01	-6.296301e-02	-7.424187e-02
6.750000e-01	7.500000e-01	1.478346e-01	-8.187548e-02	-7.085837e-02
7.000000e-01	7.500000e-01	1.365378e-01	-1.009587e-01	-6.691249e-02
7.250000e-01	7.500000e-01	1.235032e-01	-1.201932e-01	-6.250464e-02
7.500000e-01	7.500000e-01	1.086855e-01	-1.395467e-01	-5.776778e-02
7.750000e-01	7.500000e-01	9.211156e-02	-1.590762e-01	-5.286665e-02
8.000000e-01	7.500000e-01	7.390925e-02	-1.792318e-01	-4.798658e-02
8.250000e-01	7.500000e-01	5.427741e-02	-2.016561e-01	-4.330518e-02
8.500000e-01	7.500000e-01	3.325529e-02	-2.309509e-01	-3.894383e-02
8.750000e-01	7.500000e-01	1.030731e-02	-2.768940e-01	-3.491203e-02
9.000000e-01	7.500000e-01	-1.531764e-02	-3.524415e-01	-3.109283e-02
9.250000e-01	7.500000e-01	-4.141946e-02	-4.580867e-01	-2.737415e-02
9.500000e-01	7.500000e-01	-5.754911e-02	-5.451837e-01	-2.400797e-02
9.750000e-01	7.500000e-01	-4.457171e-02	-4.600369e-01	-2.183902e-02
1.000000e+00	7.500000e-01	0.000000e+00	-1.733171e-01	-2.204060e-02
0.000000e+00	7.750000e-01	0.000000e+00	8.106765e-03	-2.372493e-02
2.500000e-02	7.750000e-01	3.804537e-03	4.019003e-02	-2.330181e-02
5.000000e-02	7.750000e-01	1.505581e-02	9.195017e-02	-2.305606e-02
7.500000e-02	7.750000e-01	3.209218e-02	1.457499e-01	-2.290869e-02
1.000000e-01	7.750000e-01	5.179841e-02	1.921691e-01	-2.298220e-02
1.250000e-01	7.750000e-01	7.175495e-02	2.264454e-01	-2.345952e-02
1.500000e-01	7.750000e-01	9.096130e-02	2.483443e-01	-2.453984e-02
1.750000e-01	7.750000e-01	1.092034e-01	2.595384e-01	-2.638207e-02
2.000000e-01	7.750000e-01	1.263900e-01	2.618607e-01	-2.906439e-02
2.250000e-01	7.750000e-01	1.423121e-01	2.568766e-01	-3.256652e-02
2.500000e-01	7.750000e-01	1.566968e-01	2.460127e-01	-3.677390e-02
2.750000e-01	7.750000e-01	1.693321e-01	2.306815e-01	-4.150100e-02
3.000000e-01	7.750000e-01	1.801390e-01	2.122584e-01	-4.652561e-02
3.250000e-01	7.750000e-01	1.891711e-01	1.919784e-01	-5.162276e-02
3.500000e-01	7.750000e-01	1.965685e-01	1.708396e-01	-5.658919e-02
3.750000e-01	7.750000e-01	2.024999e-01	1.495632e-01	-6.125555e-02
4.000000e-01	7.750000e-01	2.071163e-01	1.286068e-01	-6.548823e-02
4.250000e-01	7.750000e-01	2.105254e-01	1.082139e-01	-6.918506e-02
4.500000e-01	7.750000e-01	2.127838e-01	8.847351e-02	-7.226895e-02
4.750000e-01	7.750000e-01	2.139019e-01	6.937526e-02	-7.468198e-02
5.000000e-01	7.750000e-01	2.138542e-01	5.085195e-02	-7.638098e-02
5.250000e-01	7.750000e-01	2.125899e-01	3.280832e-02	-7.733492e-02
5.500000e-01	7.750000e-01	2.100415e-01	1.513868e-02	-7.752361e-02
5.750000e-01	7.750000e-01	2.061292e-01	-2.262901e-03	-7.693753e-02
6.000000e-01	7.750000e-01	2.007633e-01	-1.949634e-02	-7.557854e-02
6.250000e-01	7.750000e-01	1.938444e-01	-3.665051e-02	-7.346147e-02
6.500000e-01	7.750000e-01	1.852636e-01	-5.379803e-02	-7.061679e-02
6.750000e-01	7.750000e-01	1.749055e-01	-7.098974e-02	-6.709433e-02
7.000000e-01	7.750000e-01	1.626551e-01	-8.825183e-02	-6.296811e-02
7.250000e-01	7.750000e-01	1.484148e-01	-1.055929e-01	-5.834149e-02
7.500000e-01	7.750000e-01	1.321318e-01	-1.230408e-01	-5.335076e-02
7.750000e-01	7.750000e-01	1.138410e-01	-1.407512e-01	-4.816380e-02
8.000000e-01	7.750000e-01	9.370532e-02	-1.592852e-01	-4.296818e-02
8.250000e-01	7.750000e-01	7.201682e-02	-1.802858e-01	-3.794265e-02
8.500000e-01	7.750000e-01	4.900736e-02	-2.080163e-01	-3.320876e-02
8.750000e-01	7.750000e-01	2.436703e-02	-2.517280e-01	-2.877161e-02
9.000000e-01	7.750000e-01	-2.901016e-03	-3.253810e-01	-2.448919e-02
9.250000e-01	7.750000e-01	-3.184917e-02	-4.349015e-01	-2.018170e-02
9.500000e-01	7.750000e-01	-5.326246e-02	-5.409762e-01	-1.604465e-02
9.750000e-01	7.750000e-01	-4.597044e-02	-4.879835e-01	-1.309247e-02
1.000000e+00	7.750000e-01	0.000000e+00	-1.960923e-01	-1.327585e-02
0.000000e+00	8.000000e-01	0.000000e+00	6.444538e-03	-2.311640e-02
2.500000e-02	8.000000e-01	2.752708e-03	3.340716e-02	-2.268273e-02
5.000000e-02	8.000000e-01	1.168507e-02	7.871709e-02	-2.240246e-02
7.500000e-02	8.000000e-01	2.658359e-02	1.278486e-01	-2.203847e-02
1.000000e-01	8.000000e-01	4.546347e-02	1.721391e-01	-2.166060e-02
1.250000e-01	8.000000e-01	6.604926e-02	2.061260e-01	-2.148034e-02
1.500000e-01	8.000000e-01	8.694450e-02	2.285506e-01	-2.178765e-02
1.750000e-01	8.000000e-01	1.075228e-01	2.405614e-01	-2.284623e-02
2.000000e-01	8.000000e-01	1.274382e-01	2.439185e-01	-2.481946e-02
2.250000e-01	8.000000e-01	1.463434e-01	2.402522e-01	-2.774328e-02
2.500000e-01	8.000000e-01	1.638635e-01	2.309949e-01	-3.153294e-02
2.750000e-01	8.000000e-01	1.796765e-01	2.174716e-01	-3.601054e-02
